Giocatore,Giornata,Prob_Gol
michael kayode,G25,0.0
kingstone mutandwa,G25,0.0
sead kolasinac,G25,0.0333
teun koopmeiners,G25,0.2919
christian kouame,G25,0.0333
viktor kovalenko,G25,0.0333
nikola krstovic,G25,0.1365
khvicha kvaratskhelia,G25,0.3516
luca ranieri,G25,0.0333
gianluca lapadula,G25,0.0333
armand lauriente,G25,0.0333
lautaro martinez,G25,0.7104
darko lazovic,G25,0.0333
pol lirola,G25,0.0333
diego llorente,G25,0.0
manuel locatelli,G25,0.0333
ruben loftus-cheek,G25,0.1629
ademola lookman,G25,0.2911
lorenzo pellegrini,G25,0.1706
sandi lovric,G25,0.0333
luca pellegrini,G25,0.0333
lorenzo lucca,G25,0.2389
luis alberto,G25,0.0964
romelu lukaku,G25,0.3906
sebastiano luperto,G25,0.0
zito luvumbo,G25,0.14
charalambos lykogiannis,G25,0.0
giulio maggiore,G25,0.0333
daniel maldini,G25,0.0
ruslan malinovsky,G25,0.3327
gianluca mancini,G25,0.2218
rolando mandragora,G25,0.0549
mirko maric,G25,0.0333
agustin martegani,G25,0.0333
lucas martinez quarta,G25,0.3219
adam marusic,G25,0.0
matheus henrique,G25,0.0549
mathias olivera,G25,0.0
luca mazzitelli,G25,0.3565
junior messias,G25,0.0333
arkadiusz milik,G25,0.0732
yerry mina,G25,0.0
aleksey miranchuk,G25,0.0732
fabio miretti,G25,0.0333
henrikh mkhitaryan,G25,0.0527
ilario monterisi,G25,0.0732
nikola moro,G25,0.0333
luis muriel,G25,0.0549
nahitan nandez,G25,0.0333
dan ndoye,G25,0.0
cyril ngonge,G25,0.2048
m'baye niang,G25,0.1109
nicolas gonzalez,G25,0.4621
tijjani noslin,G25,0.0
m'bala nzola,G25,0.0732
jens odgaard,G25,0.1758
noah okafor,G25,0.1463
gaetano oristanio,G25,0.0333
riccardo orsolini,G25,0.5526
victor osimhen,G25,0.2524
remi oudin,G25,0.1205
leandro paredes,G25,0.0333
mario pasalic,G25,0.14
patric,G25,0.0333
leonardo pavoletti,G25,0.0549
martin payero,G25,0.0333
pedro rodriguez,G25,0.0333
pietro pellegri,G25,0.0
roberto pereyra,G25,0.1205
nehuen perez,G25,0.0732
matteo pessina,G25,0.0732
andrea petagna,G25,0.0333
roberto piccoli,G25,0.1205
niccolo pierozzi,G25,0.0
andrea pinamonti,G25,0.4093
matteo politano,G25,0.2335
stefan posch,G25,0.0
matteo prati,G25,0.0
christian pulisic,G25,0.1946
rasmus kristensen,G25,0.0333
adrien rabiot,G25,0.0964
uros racic,G25,0.0333
nemanja radonjicc,G25,0.0693
rafael leao,G25,0.0723
hamza rafia,G25,0.0333
ylber ramadani,G25,0.0333
giacomo raspadori,G25,0.0964
tijjani reijnders,G25,0.0732
reinier,G25,0.0333
renato sanches,G25,0.0333
mateo retegui,G25,0.2335
samuele ricci,G25,0.0333
ricardo rodriguez,G25,0.0
simone romagnoli,G25,0.0333
daniele rugani,G25,0.0333
simone bastoni,G25,0.0
alexis saelemaekers,G25,0.0333
lazar samardzic,G25,0.1205
junior sambia,G25,0.0
antonio sanabria,G25,0.1205
alexis sanchez,G25,0.0
nicola sansone,G25,0.0333
zanos savva,G25,0.0
giorgio scalvini,G25,0.0
gianluca scamacca,G25,0.1769
perr schuurs,G25,0.0333
eldor shomurodov,G25,0.0
giovanni simeone,G25,0.0333
jan-carlo simic,G25,0.0333
simy,G25,0.0333
riccardo sottil,G25,0.0333
matias soule,G25,0.3502
leonardo spinazzola,G25,0.0333
gabriel strefezza,G25,0.0333
isaac success,G25,0.0
ibrahim sulemana,G25,0.0333
tomas suslov,G25,0.0333
karol swiderski,G25,0.0
loum tchaouna,G25,0.0333
florian thauvin,G25,0.0964
morten thorsby,G25,0.0333
kristian thorstvedt,G25,0.0964
marcus thuram,G25,0.5024
fikayo tomori,G25,0.1205
el bilal toure,G25,0.1109
chaka traore,G25,0.0333
valentin carboni,G25,0.1205
johan vasquez,G25,0.0
matias vecino,G25,0.1205
nicolas viola,G25,0.1205
mattia viti,G25,0.0
vitor oliveira,G25,0.0
dusan vlahovic,G25,0.3621
nikola vlasic,G25,0.0732
cristian volpato,G25,0.0333
walace,G25,0.0732
shon weissman,G25,0.1109
kenan yildiz,G25,0.0333
mattia zaccagni,G25,0.1205
duvan zapata,G25,0.2377
gabriele zappa,G25,0.0333
davide zappacosta,G25,0.1758
oier zarraga,G25,0.0333
jordan zemura,G25,0.0
piotr zielinski,G25,0.0732
joshua zirkzee,G25,0.3701
nadir zortea,G25,0.0222
szymon zurkowski,G25,0.0805
leo ostigard,G25,0.0333
federico gatti,G26,0.0924
alessandro bastoni,G26,0.032
andrea carboni,G26,0.0
tammy abraham,G26,0.0
francesco acerbi,G26,0.0703
yacine adli,G26,0.032
alex sandro,G26,0.0
pontus almqvist,G26,0.0527
amir rrahmani,G26,0.0527
houssem aouar,G26,0.0703
marko arnautovic,G26,0.1758
arthur,G26,0.0
kristjan asllani,G26,0.0
tommaso augello,G26,0.0
sardar azmoun,G26,0.1758
milan badelj,G26,0.0
jaime baez,G26,0.032
nedim bajrami,G26,0.032
mitchel bakker,G26,0.1109
tommaso baldanzi,G26,0.0703
lameck banda,G26,0.0703
mattia bani,G26,0.032
antonin barak,G26,0.032
nicolo barella,G26,0.0703
raoul bellanova,G26,0.1109
andrea belotti,G26,0.1073
lucas beltran,G26,0.2919
ismael bennacer,G26,0.0
domenico berardi,G26,0.3516
sam beukema,G26,0.032
cristiano biraghi,G26,0.0213
davide biraschi,G26,0.0213
yann aurel bisseck,G26,0.032
giacomo bonaventura,G26,0.2224
federico bonazzoli,G26,0.0213
warren bondo,G26,0.1109
josip brekalo,G26,0.032
gleison bremer,G26,0.0703
marco brescianini,G26,0.032
tajon buchanan,G26,0.0
alessandro buongiorno,G26,0.1155
jovane cabral,G26,0.032
riccardo calafiori,G26,0.0
luca caldirola,G26,0.032
hakan calhanoglu,G26,0.3238
nicolo cambiaghi,G26,0.0
andrea cambiaso,G26,0.032
matteo cancellieri,G26,0.1155
antonio candreva,G26,0.1558
francesco caputo,G26,0.0703
valentin castellanos,G26,0.0703
santiago castro,G26,0.0
gaetano castrovilli,G26,0.0
danilo cataldi,G26,0.032
leonardo cerri,G26,0.0
walid cheddira,G26,0.032
federico chiesa,G26,0.1853
samuel chukwueze,G26,0.0
lorenzo colombo,G26,0.2218
andrea colpani,G26,0.3076
diego coppola,G26,0.032
bryan cristante,G26,0.032
marvin cuni,G26,0.032
danilo,G26,0.032
dany mota,G26,0.2218
matteo darmian,G26,0.032
keinan davis,G26,0.0
charles de ketelaere,G26,0.1629
lorenzo de silvestri,G26,0.0703
stefan de vrij,G26,0.0
gregoire defrel,G26,0.0
alessandro deiola,G26,0.0
federico di francesco,G26,0.0213
giovanni di lorenzo,G26,0.032
boulaye dia,G26,0.1155
federico dimarco,G26,0.1679
milan djuric,G26,0.2595
patrick dorgu,G26,0.032
alberto dossena,G26,0.0527
radu dragusin,G26,0.0703
ondrej duda,G26,0.032
denzel dumfries,G26,0.2218
alfred duncan,G26,0.032
paulo dybala,G26,0.2511
ederson,G26,0.1955
caleb ekuban,G26,0.0703
oussama el azzouzi,G26,0.1109
stephan el shaarawy,G26,0.1155
eljif elmas,G26,0.0703
martin erlic,G26,0.032
giovanni fabbian,G26,0.1679
federico fazio,G26,0.032
jacopo fazzini,G26,0.032
felipe anderson,G26,0.1155
lewis ferguson,G26,0.228
gian marco ferrari,G26,0.0
alessandro florenzi,G26,0.0
michael folorunsho,G26,0.1758
davide frattesi,G26,0.1155
morten frendrup,G26,0.1109
remo freuler,G26,0.0
matteo gabbia,G26,0.032
gianluca gaetano,G26,0.3327
roberto gagliardini,G26,0.032
valentin gendrey,G26,0.032
lautaro gianetti,G26,0.032
olivier giroud,G26,0.4104
albert gudmundsson,G26,0.3238
matteo guendouzi,G26,0.0703
emmanuel quartsin gyasi,G26,0.032
abdou harroui,G26,0.0693
thomas henry,G26,0.0924
theo hernandez,G26,0.1679
emil holm,G26,0.032
dean huijsen,G26,0.1758
jonathan ikone,G26,0.0703
chukwubuikem ikwuemesi,G26,0.032
ivan ilic,G26,0.0703
samuel iling-junior,G26,0.032
ciro immobile,G26,0.2224
gustav isaksen,G26,0.1758
jakub jankto,G26,0.0
luka jovic,G26,0.1955
juan jesus,G26,0.0
christian kabasele,G26,0.032
kaio jorge,G26,0.0924
daichi kamada,G26,0.032
hassane kamara,G26,0.0
grigoris kastanos,G26,0.0703
michael kayode,G26,0.0
kingstone mutandwa,G26,0.0
sead kolasinac,G26,0.032
teun koopmeiners,G26,0.3697
christian kouame,G26,0.032
viktor kovalenko,G26,0.032
nikola krstovic,G26,0.1303
khvicha kvaratskhelia,G26,0.3348
luca ranieri,G26,0.032
gianluca lapadula,G26,0.032
armand lauriente,G26,0.032
lautaro martinez,G26,0.6658
darko lazovic,G26,0.032
pol lirola,G26,0.032
diego llorente,G26,0.0
manuel locatelli,G26,0.032
ruben loftus-cheek,G26,0.1558
ademola lookman,G26,0.2773
lorenzo pellegrini,G26,0.1629
sandi lovric,G26,0.032
luca pellegrini,G26,0.032
lorenzo lucca,G26,0.228
luis alberto,G26,0.0924
romelu lukaku,G26,0.3701
sebastiano luperto,G26,0.0
zito luvumbo,G26,0.1341
charalambos lykogiannis,G26,0.0
giulio maggiore,G26,0.032
daniel maldini,G26,0.0
ruslan malinovsky,G26,0.0924
gianluca mancini,G26,0.1155
rolando mandragora,G26,0.0527
mirko maric,G26,0.032
agustin martegani,G26,0.032
lucas martinez quarta,G26,0.14
adam marusic,G26,0.0
matheus henrique,G26,0.0527
mathias olivera,G26,0.0
luca mazzitelli,G26,0.2773
junior messias,G26,0.032
arkadiusz milik,G26,0.0703
yerry mina,G26,0.0
aleksey miranchuk,G26,0.0703
fabio miretti,G26,0.032
henrikh mkhitaryan,G26,0.0507
ilario monterisi,G26,0.0703
nikola moro,G26,0.032
luis muriel,G26,0.0527
nahitan nandez,G26,0.032
dan ndoye,G26,0.0
cyril ngonge,G26,0.2919
m'baye niang,G26,0.2637
nicolas gonzalez,G26,0.2079
tijjani noslin,G26,0.1109
m'bala nzola,G26,0.0703
jens odgaard,G26,0.0703
noah okafor,G26,0.14
gaetano oristanio,G26,0.032
riccardo orsolini,G26,0.2193
victor osimhen,G26,0.2398
remi oudin,G26,0.1155
leandro paredes,G26,0.1758
mario pasalic,G26,0.2867
patric,G26,0.032
leonardo pavoletti,G26,0.0527
martin payero,G26,0.032
pedro rodriguez,G26,0.032
pietro pellegri,G26,0.0
roberto pereyra,G26,0.1155
nehuen perez,G26,0.0703
matteo pessina,G26,0.2218
andrea petagna,G26,0.032
roberto piccoli,G26,0.1155
niccolo pierozzi,G26,0.0
andrea pinamonti,G26,0.3393
matteo politano,G26,0.2224
stefan posch,G26,0.0
matteo prati,G26,0.0
christian pulisic,G26,0.3697
rasmus kristensen,G26,0.032
adrien rabiot,G26,0.2146
uros racic,G26,0.032
nemanja radonjicc,G26,0.0665
rafael leao,G26,0.0693
hamza rafia,G26,0.032
ylber ramadani,G26,0.032
giacomo raspadori,G26,0.0924
tijjani reijnders,G26,0.0703
reinier,G26,0.032
renato sanches,G26,0.032
mateo retegui,G26,0.2224
samuele ricci,G26,0.032
ricardo rodriguez,G26,0.0
simone romagnoli,G26,0.032
daniele rugani,G26,0.032
simone bastoni,G26,0.0
alexis saelemaekers,G26,0.032
lazar samardzic,G26,0.1155
junior sambia,G26,0.0
antonio sanabria,G26,0.1155
alexis sanchez,G26,0.0
nicola sansone,G26,0.032
zanos savva,G26,0.0
giorgio scalvini,G26,0.0
gianluca scamacca,G26,0.1692
perr schuurs,G26,0.032
eldor shomurodov,G26,0.0
giovanni simeone,G26,0.032
jan-carlo simic,G26,0.032
simy,G26,0.032
riccardo sottil,G26,0.032
matias soule,G26,0.3327
leonardo spinazzola,G26,0.032
gabriel strefezza,G26,0.032
isaac success,G26,0.0
ibrahim sulemana,G26,0.032
tomas suslov,G26,0.032
karol swiderski,G26,0.0
loum tchaouna,G26,0.032
florian thauvin,G26,0.0924
morten thorsby,G26,0.032
kristian thorstvedt,G26,0.0924
marcus thuram,G26,0.5595
fikayo tomori,G26,0.1155
el bilal toure,G26,0.032
chaka traore,G26,0.032
valentin carboni,G26,0.1155
johan vasquez,G26,0.0
matias vecino,G26,0.1155
nicolas viola,G26,0.1155
mattia viti,G26,0.0
vitor oliveira,G26,0.0
dusan vlahovic,G26,0.4692
nikola vlasic,G26,0.0703
cristian volpato,G26,0.032
walace,G26,0.0703
shon weissman,G26,0.032
kenan yildiz,G26,0.032
mattia zaccagni,G26,0.1155
duvan zapata,G26,0.3296
gabriele zappa,G26,0.032
davide zappacosta,G26,0.0703
oier zarraga,G26,0.032
jordan zemura,G26,0.1109
piotr zielinski,G26,0.0703
joshua zirkzee,G26,0.307
nadir zortea,G26,0.0213
szymon zurkowski,G26,0.0773
leo ostigard,G26,0.032
federico gatti,G27,0.0887
alessandro bastoni,G27,0.0308
andrea carboni,G27,0.0
tammy abraham,G27,0.0
francesco acerbi,G27,0.0676
yacine adli,G27,0.0308
alex sandro,G27,0.0
pontus almqvist,G27,0.0507
amir rrahmani,G27,0.0507
houssem aouar,G27,0.0676
marko arnautovic,G27,0.0676
arthur,G27,0.0
kristjan asllani,G27,0.0
tommaso augello,G27,0.0
sardar azmoun,G27,0.0676
milan badelj,G27,0.0
jaime baez,G27,0.0308
nedim bajrami,G27,0.0308
mitchel bakker,G27,0.0308
tommaso baldanzi,G27,0.0676
lameck banda,G27,0.0676
mattia bani,G27,0.1758
antonin barak,G27,0.0308
nicolo barella,G27,0.0676
raoul bellanova,G27,0.0308
andrea belotti,G27,0.103
lucas beltran,G27,0.2477
ismael bennacer,G27,0.0
domenico berardi,G27,0.3348
sam beukema,G27,0.0308
cristiano biraghi,G27,0.0205
davide biraschi,G27,0.0205
yann aurel bisseck,G27,0.0308
giacomo bonaventura,G27,0.2773
federico bonazzoli,G27,0.0205
warren bondo,G27,0.0308
josip brekalo,G27,0.0308
gleison bremer,G27,0.0676
marco brescianini,G27,0.1758
tajon buchanan,G27,0.0
alessandro buongiorno,G27,0.1109
jovane cabral,G27,0.0308
riccardo calafiori,G27,0.0
luca caldirola,G27,0.0308
hakan calhanoglu,G27,0.3076
nicolo cambiaghi,G27,0.0
andrea cambiaso,G27,0.0308
matteo cancellieri,G27,0.1109
antonio candreva,G27,0.1493
francesco caputo,G27,0.0676
valentin castellanos,G27,0.0676
santiago castro,G27,0.0
gaetano castrovilli,G27,0.0
danilo cataldi,G27,0.0308
leonardo cerri,G27,0.0
walid cheddira,G27,0.1758
federico chiesa,G27,0.1769
samuel chukwueze,G27,0.0
lorenzo colombo,G27,0.1109
andrea colpani,G27,0.293
diego coppola,G27,0.0308
bryan cristante,G27,0.0308
marvin cuni,G27,0.0308
danilo,G27,0.0308
dany mota,G27,0.1109
matteo darmian,G27,0.0308
keinan davis,G27,0.0
charles de ketelaere,G27,0.1558
lorenzo de silvestri,G27,0.0676
stefan de vrij,G27,0.1109
gregoire defrel,G27,0.0
alessandro deiola,G27,0.0
federico di francesco,G27,0.0205
giovanni di lorenzo,G27,0.0308
boulaye dia,G27,0.1109
federico dimarco,G27,0.1609
milan djuric,G27,0.2477
patrick dorgu,G27,0.0308
alberto dossena,G27,0.0507
radu dragusin,G27,0.0676
ondrej duda,G27,0.0308
denzel dumfries,G27,0.1109
alfred duncan,G27,0.0308
paulo dybala,G27,0.3976
ederson,G27,0.187
caleb ekuban,G27,0.0676
oussama el azzouzi,G27,0.0308
stephan el shaarawy,G27,0.1109
eljif elmas,G27,0.0676
martin erlic,G27,0.0308
giovanni fabbian,G27,0.2048
federico fazio,G27,0.0308
jacopo fazzini,G27,0.0308
felipe anderson,G27,0.1109
lewis ferguson,G27,0.2181
gian marco ferrari,G27,0.1109
alessandro florenzi,G27,0.0
michael folorunsho,G27,0.0676
davide frattesi,G27,0.2146
morten frendrup,G27,0.0308
remo freuler,G27,0.1109
matteo gabbia,G27,0.0308
gianluca gaetano,G27,0.0887
roberto gagliardini,G27,0.0308
valentin gendrey,G27,0.0308
lautaro gianetti,G27,0.0308
olivier giroud,G27,0.456
albert gudmundsson,G27,0.3076
matteo guendouzi,G27,0.0676
emmanuel quartsin gyasi,G27,0.0308
abdou harroui,G27,0.0665
thomas henry,G27,0.0887
theo hernandez,G27,0.1609
emil holm,G27,0.0308
dean huijsen,G27,0.0676
jonathan ikone,G27,0.0676
chukwubuikem ikwuemesi,G27,0.0308
ivan ilic,G27,0.0676
samuel iling-junior,G27,0.0308
ciro immobile,G27,0.2123
gustav isaksen,G27,0.0676
jakub jankto,G27,0.0
luka jovic,G27,0.187
juan jesus,G27,0.0
christian kabasele,G27,0.0308
kaio jorge,G27,0.0887
daichi kamada,G27,0.0308
hassane kamara,G27,0.0
grigoris kastanos,G27,0.0676
michael kayode,G27,0.1109
kingstone mutandwa,G27,0.0
sead kolasinac,G27,0.0308
teun koopmeiners,G27,0.4394
christian kouame,G27,0.0308
viktor kovalenko,G27,0.0308
nikola krstovic,G27,0.1246
khvicha kvaratskhelia,G27,0.3196
luca ranieri,G27,0.0308
gianluca lapadula,G27,0.0308
armand lauriente,G27,0.0308
lautaro martinez,G27,0.908
darko lazovic,G27,0.0308
pol lirola,G27,0.0308
diego llorente,G27,0.0
manuel locatelli,G27,0.0308
ruben loftus-cheek,G27,0.1493
ademola lookman,G27,0.2647
lorenzo pellegrini,G27,0.1558
sandi lovric,G27,0.0308
luca pellegrini,G27,0.0308
lorenzo lucca,G27,0.2181
luis alberto,G27,0.3219
romelu lukaku,G27,0.3516
sebastiano luperto,G27,0.1109
zito luvumbo,G27,0.2867
charalambos lykogiannis,G27,0.0
giulio maggiore,G27,0.0308
daniel maldini,G27,0.1109
ruslan malinovsky,G27,0.0887
gianluca mancini,G27,0.1109
rolando mandragora,G27,0.0507
mirko maric,G27,0.0308
agustin martegani,G27,0.0308
lucas martinez quarta,G27,0.1341
adam marusic,G27,0.0
matheus henrique,G27,0.0507
mathias olivera,G27,0.0
luca mazzitelli,G27,0.2647
junior messias,G27,0.0308
arkadiusz milik,G27,0.0676
yerry mina,G27,0.0
aleksey miranchuk,G27,0.0676
fabio miretti,G27,0.0308
henrikh mkhitaryan,G27,0.0488
ilario monterisi,G27,0.0676
nikola moro,G27,0.0308
luis muriel,G27,0.0507
nahitan nandez,G27,0.0308
dan ndoye,G27,0.0
cyril ngonge,G27,0.2477
m'baye niang,G27,0.4436
nicolas gonzalez,G27,0.198
tijjani noslin,G27,0.0308
m'bala nzola,G27,0.0676
jens odgaard,G27,0.0676
noah okafor,G27,0.1341
gaetano oristanio,G27,0.0308
riccardo orsolini,G27,0.2093
victor osimhen,G27,0.497
remi oudin,G27,0.1109
leandro paredes,G27,0.0676
mario pasalic,G27,0.1792
patric,G27,0.0308
leonardo pavoletti,G27,0.0507
martin payero,G27,0.0308
pedro rodriguez,G27,0.0308
pietro pellegri,G27,0.0
roberto pereyra,G27,0.1109
nehuen perez,G27,0.0676
matteo pessina,G27,0.3219
andrea petagna,G27,0.0308
roberto piccoli,G27,0.1109
niccolo pierozzi,G27,0.0
andrea pinamonti,G27,0.3837
matteo politano,G27,0.2123
stefan posch,G27,0.0
matteo prati,G27,0.0
christian pulisic,G27,0.2377
rasmus kristensen,G27,0.0308
adrien rabiot,G27,0.1341
uros racic,G27,0.0308
nemanja radonjicc,G27,0.064
rafael leao,G27,0.4292
hamza rafia,G27,0.0308
ylber ramadani,G27,0.0308
giacomo raspadori,G27,0.0887
tijjani reijnders,G27,0.0676
reinier,G27,0.0308
renato sanches,G27,0.0308
mateo retegui,G27,0.3697
samuele ricci,G27,0.0308
ricardo rodriguez,G27,0.0
simone romagnoli,G27,0.0308
daniele rugani,G27,0.1758
simone bastoni,G27,0.1109
alexis saelemaekers,G27,0.0308
lazar samardzic,G27,0.1109
junior sambia,G27,0.0
antonio sanabria,G27,0.1109
alexis sanchez,G27,0.0
nicola sansone,G27,0.0308
zanos savva,G27,0.0
giorgio scalvini,G27,0.0
gianluca scamacca,G27,0.1622
perr schuurs,G27,0.0308
eldor shomurodov,G27,0.0
giovanni simeone,G27,0.0308
jan-carlo simic,G27,0.0308
simy,G27,0.0308
riccardo sottil,G27,0.0308
matias soule,G27,0.3169
leonardo spinazzola,G27,0.0308
gabriel strefezza,G27,0.0308
isaac success,G27,0.0
ibrahim sulemana,G27,0.0308
tomas suslov,G27,0.0308
karol swiderski,G27,0.0
loum tchaouna,G27,0.0308
florian thauvin,G27,0.0887
morten thorsby,G27,0.0308
kristian thorstvedt,G27,0.0887
marcus thuram,G27,0.373
fikayo tomori,G27,0.1109
el bilal toure,G27,0.0308
chaka traore,G27,0.0308
valentin carboni,G27,0.1109
johan vasquez,G27,0.0
matias vecino,G27,0.1109
nicolas viola,G27,0.1109
mattia viti,G27,0.0
vitor oliveira,G27,0.0
dusan vlahovic,G27,0.7394
nikola vlasic,G27,0.0676
cristian volpato,G27,0.0308
walace,G27,0.0676
shon weissman,G27,0.0308
kenan yildiz,G27,0.0308
mattia zaccagni,G27,0.1109
duvan zapata,G27,0.4093
gabriele zappa,G27,0.0308
davide zappacosta,G27,0.0676
oier zarraga,G27,0.0308
jordan zemura,G27,0.0308
piotr zielinski,G27,0.0676
joshua zirkzee,G27,0.4145
nadir zortea,G27,0.0205
szymon zurkowski,G27,0.0743
leo ostigard,G27,0.0308
federico gatti,G28,0.0853
alessandro bastoni,G28,0.0297
andrea carboni,G28,0.1109
tammy abraham,G28,0.0
francesco acerbi,G28,0.0651
yacine adli,G28,0.0297
alex sandro,G28,0.0
pontus almqvist,G28,0.0488
amir rrahmani,G28,0.0488
houssem aouar,G28,0.0651
marko arnautovic,G28,0.0651
arthur,G28,0.0
kristjan asllani,G28,0.1109
tommaso augello,G28,0.0
sardar azmoun,G28,0.0651
milan badelj,G28,0.0
jaime baez,G28,0.0297
nedim bajrami,G28,0.0297
mitchel bakker,G28,0.0297
tommaso baldanzi,G28,0.0651
lameck banda,G28,0.0651
mattia bani,G28,0.0651
antonin barak,G28,0.0297
nicolo barella,G28,0.0651
raoul bellanova,G28,0.0297
andrea belotti,G28,0.099
lucas beltran,G28,0.2369
ismael bennacer,G28,0.0
domenico berardi,G28,0.3196
sam beukema,G28,0.0297
cristiano biraghi,G28,0.0198
davide biraschi,G28,0.0198
yann aurel bisseck,G28,0.0297
giacomo bonaventura,G28,0.2647
federico bonazzoli,G28,0.0198
warren bondo,G28,0.0297
josip brekalo,G28,0.0297
gleison bremer,G28,0.0651
marco brescianini,G28,0.0651
tajon buchanan,G28,0.0
alessandro buongiorno,G28,0.1066
jovane cabral,G28,0.0297
riccardo calafiori,G28,0.0
luca caldirola,G28,0.0297
hakan calhanoglu,G28,0.293
nicolo cambiaghi,G28,0.0
andrea cambiaso,G28,0.0297
matteo cancellieri,G28,0.1066
antonio candreva,G28,0.1433
francesco caputo,G28,0.0651
valentin castellanos,G28,0.0651
santiago castro,G28,0.0
gaetano castrovilli,G28,0.0
danilo cataldi,G28,0.0297
leonardo cerri,G28,0.0
walid cheddira,G28,0.3327
federico chiesa,G28,0.3697
samuel chukwueze,G28,0.0
lorenzo colombo,G28,0.1066
andrea colpani,G28,0.2796
diego coppola,G28,0.0297
bryan cristante,G28,0.0297
marvin cuni,G28,0.0297
danilo,G28,0.0297
dany mota,G28,0.1066
matteo darmian,G28,0.0297
keinan davis,G28,0.0
charles de ketelaere,G28,0.1493
lorenzo de silvestri,G28,0.0651
stefan de vrij,G28,0.0297
gregoire defrel,G28,0.0
alessandro deiola,G28,0.0
federico di francesco,G28,0.0198
giovanni di lorenzo,G28,0.0297
boulaye dia,G28,0.1066
federico dimarco,G28,0.1545
milan djuric,G28,0.2369
patrick dorgu,G28,0.0297
alberto dossena,G28,0.0488
radu dragusin,G28,0.0651
ondrej duda,G28,0.0297
denzel dumfries,G28,0.1066
alfred duncan,G28,0.0297
paulo dybala,G28,0.5863
ederson,G28,0.1792
caleb ekuban,G28,0.0651
oussama el azzouzi,G28,0.0297
stephan el shaarawy,G28,0.1066
eljif elmas,G28,0.0651
martin erlic,G28,0.0297
giovanni fabbian,G28,0.209
federico fazio,G28,0.0297
jacopo fazzini,G28,0.0297
felipe anderson,G28,0.1066
lewis ferguson,G28,0.1946
gian marco ferrari,G28,0.0297
alessandro florenzi,G28,0.0
michael folorunsho,G28,0.0651
davide frattesi,G28,0.1545
morten frendrup,G28,0.0297
remo freuler,G28,0.0297
matteo gabbia,G28,0.0297
gianluca gaetano,G28,0.0853
roberto gagliardini,G28,0.0297
valentin gendrey,G28,0.0297
lautaro gianetti,G28,0.0297
olivier giroud,G28,0.432
albert gudmundsson,G28,0.293
matteo guendouzi,G28,0.0651
emmanuel quartsin gyasi,G28,0.0297
abdou harroui,G28,0.064
thomas henry,G28,0.0853
theo hernandez,G28,0.1545
emil holm,G28,0.0297
dean huijsen,G28,0.0651
jonathan ikone,G28,0.0651
chukwubuikem ikwuemesi,G28,0.0297
ivan ilic,G28,0.0651
samuel iling-junior,G28,0.0297
ciro immobile,G28,0.2031
gustav isaksen,G28,0.0651
jakub jankto,G28,0.1109
luka jovic,G28,0.1792
juan jesus,G28,0.0
christian kabasele,G28,0.0297
kaio jorge,G28,0.0853
daichi kamada,G28,0.0297
hassane kamara,G28,0.1109
grigoris kastanos,G28,0.0651
michael kayode,G28,0.0297
kingstone mutandwa,G28,0.0
sead kolasinac,G28,0.0297
teun koopmeiners,G28,0.293
christian kouame,G28,0.0297
viktor kovalenko,G28,0.0297
nikola krstovic,G28,0.1195
khvicha kvaratskhelia,G28,0.2632
luca ranieri,G28,0.0297
gianluca lapadula,G28,0.0297
